index,unit1_rgb,unit1_beam_32,unit1_beam_64
55,../../../Scenario6/unit1/camera_data/image668_20_21_12.jpg,29,56
56,../../../Scenario6/unit1/camera_data/image669_20_21_12.jpg,28,55
57,../../../Scenario6/unit1/camera_data/image670_20_21_12.jpg,28,55
58,../../../Scenario6/unit1/camera_data/image671_20_21_12.jpg,28,54
59,../../../Scenario6/unit1/camera_data/image672_20_21_12.jpg,27,53
60,../../../Scenario6/unit1/camera_data/image673_20_21_12.jpg,27,54
61,../../../Scenario6/unit1/camera_data/image674_20_21_13.jpg,26,51
62,../../../Scenario6/unit1/camera_data/image676_20_21_13.jpg,26,51
63,../../../Scenario6/unit1/camera_data/image677_20_21_13.jpg,26,51
64,../../../Scenario6/unit1/camera_data/image678_20_21_13.jpg,26,50
65,../../../Scenario6/unit1/camera_data/image679_20_21_13.jpg,25,50
66,../../../Scenario6/unit1/camera_data/image680_20_21_13.jpg,25,49
67,../../../Scenario6/unit1/camera_data/image681_20_21_13.jpg,25,49
68,../../../Scenario6/unit1/camera_data/image682_20_21_14.jpg,24,48
69,../../../Scenario6/unit1/camera_data/image683_20_21_14.jpg,23,46
70,../../../Scenario6/unit1/camera_data/image684_20_21_14.jpg,23,46
71,../../../Scenario6/unit1/camera_data/image685_20_21_14.jpg,23,45
72,../../../Scenario6/unit1/camera_data/image686_20_21_14.jpg,23,45
73,../../../Scenario6/unit1/camera_data/image687_20_21_14.jpg,22,42
74,../../../Scenario6/unit1/camera_data/image688_20_21_14.jpg,21,42
75,../../../Scenario6/unit1/camera_data/image689_20_21_14.jpg,21,42
76,../../../Scenario6/unit1/camera_data/image690_20_21_15.jpg,21,42
77,../../../Scenario6/unit1/camera_data/image691_20_21_15.jpg,21,41
78,../../../Scenario6/unit1/camera_data/image692_20_21_15.jpg,21,41
79,../../../Scenario6/unit1/camera_data/image693_20_21_15.jpg,20,39
80,../../../Scenario6/unit1/camera_data/image694_20_21_15.jpg,20,39
81,../../../Scenario6/unit1/camera_data/image695_20_21_15.jpg,19,38
82,../../../Scenario6/unit1/camera_data/image696_20_21_15.jpg,19,38
83,../../../Scenario6/unit1/camera_data/image697_20_21_15.jpg,19,37
84,../../../Scenario6/unit1/camera_data/image698_20_21_16.jpg,19,37
85,../../../Scenario6/unit1/camera_data/image699_20_21_16.jpg,18,35
86,../../../Scenario6/unit1/camera_data/image700_20_21_16.jpg,18,35
87,../../../Scenario6/unit1/camera_data/image701_20_21_16.jpg,17,34
88,../../../Scenario6/unit1/camera_data/image702_20_21_16.jpg,17,33
89,../../../Scenario6/unit1/camera_data/image703_20_21_16.jpg,17,32
90,../../../Scenario6/unit1/camera_data/image704_20_21_16.jpg,17,32
91,../../../Scenario6/unit1/camera_data/image705_20_21_16.jpg,17,32
92,../../../Scenario6/unit1/camera_data/image706_20_21_17.jpg,16,31
93,../../../Scenario6/unit1/camera_data/image707_20_21_17.jpg,15,30
94,../../../Scenario6/unit1/camera_data/image708_20_21_17.jpg,15,29
95,../../../Scenario6/unit1/camera_data/image709_20_21_17.jpg,15,28
96,../../../Scenario6/unit1/camera_data/image710_20_21_17.jpg,15,28
97,../../../Scenario6/unit1/camera_data/image711_20_21_17.jpg,14,28
98,../../../Scenario6/unit1/camera_data/image712_20_21_17.jpg,14,27
99,../../../Scenario6/unit1/camera_data/image713_20_21_17.jpg,14,27
100,../../../Scenario6/unit1/camera_data/image714_20_21_18.jpg,14,27
101,../../../Scenario6/unit1/camera_data/image715_20_21_18.jpg,13,26
102,../../../Scenario6/unit1/camera_data/image716_20_21_18.jpg,13,25
103,../../../Scenario6/unit1/camera_data/image717_20_21_18.jpg,13,25
104,../../../Scenario6/unit1/camera_data/image718_20_21_18.jpg,13,25
105,../../../Scenario6/unit1/camera_data/image719_20_21_18.jpg,12,24
106,../../../Scenario6/unit1/camera_data/image720_20_21_18.jpg,12,23
107,../../../Scenario6/unit1/camera_data/image721_20_21_18.jpg,11,21
108,../../../Scenario6/unit1/camera_data/image722_20_21_19.jpg,11,20
109,../../../Scenario6/unit1/camera_data/image723_20_21_19.jpg,11,21
110,../../../Scenario6/unit1/camera_data/image724_20_21_19.jpg,11,20
111,../../../Scenario6/unit1/camera_data/image725_20_21_19.jpg,11,20
112,../../../Scenario6/unit1/camera_data/image726_20_21_19.jpg,11,20
113,../../../Scenario6/unit1/camera_data/image727_20_21_19.jpg,10,19
114,../../../Scenario6/unit1/camera_data/image728_20_21_19.jpg,10,20
115,../../../Scenario6/unit1/camera_data/image729_20_21_19.jpg,9,18
116,../../../Scenario6/unit1/camera_data/image730_20_21_20.jpg,10,18
117,../../../Scenario6/unit1/camera_data/image731_20_21_20.jpg,9,18
118,../../../Scenario6/unit1/camera_data/image732_20_21_20.jpg,9,18
119,../../../Scenario6/unit1/camera_data/image733_20_21_20.jpg,9,16
120,../../../Scenario6/unit1/camera_data/image734_20_21_20.jpg,9,17
121,../../../Scenario6/unit1/camera_data/image735_20_21_20.jpg,8,15
122,../../../Scenario6/unit1/camera_data/image736_20_21_20.jpg,8,15
123,../../../Scenario6/unit1/camera_data/image737_20_21_21.jpg,8,16
124,../../../Scenario6/unit1/camera_data/image738_20_21_21.jpg,8,14
125,../../../Scenario6/unit1/camera_data/image739_20_21_21.jpg,7,14
126,../../../Scenario6/unit1/camera_data/image740_20_21_21.jpg,7,14
127,../../../Scenario6/unit1/camera_data/image741_20_21_21.jpg,7,14
128,../../../Scenario6/unit1/camera_data/image742_20_21_21.jpg,7,12
129,../../../Scenario6/unit1/camera_data/image743_20_21_21.jpg,7,12
130,../../../Scenario6/unit1/camera_data/image744_20_21_21.jpg,6,11
131,../../../Scenario6/unit1/camera_data/image745_20_21_22.jpg,6,11
132,../../../Scenario6/unit1/camera_data/image746_20_21_22.jpg,6,10
133,../../../Scenario6/unit1/camera_data/image747_20_21_22.jpg,6,12
134,../../../Scenario6/unit1/camera_data/image748_20_21_22.jpg,6,11
135,../../../Scenario6/unit1/camera_data/image749_20_21_22.jpg,6,10
136,../../../Scenario6/unit1/camera_data/image750_20_21_22.jpg,6,11
137,../../../Scenario6/unit1/camera_data/image751_20_21_22.jpg,6,10
138,../../../Scenario6/unit1/camera_data/image753_20_21_23.jpg,5,9
139,../../../Scenario6/unit1/camera_data/image754_20_21_23.jpg,6,11
140,../../../Scenario6/unit1/camera_data/image755_20_21_23.jpg,5,9
141,../../../Scenario6/unit1/camera_data/image756_20_21_23.jpg,5,9
142,../../../Scenario6/unit1/camera_data/image757_20_21_23.jpg,5,9
143,../../../Scenario6/unit1/camera_data/image758_20_21_23.jpg,5,8
144,../../../Scenario6/unit1/camera_data/image759_20_21_23.jpg,4,7
145,../../../Scenario6/unit1/camera_data/image760_20_21_23.jpg,4,8
146,../../../Scenario6/unit1/camera_data/image761_20_21_24.jpg,4,8
147,../../../Scenario6/unit1/camera_data/image762_20_21_24.jpg,4,6
148,../../../Scenario6/unit1/camera_data/image763_20_21_24.jpg,4,7
149,../../../Scenario6/unit1/camera_data/image764_20_21_24.jpg,4,7
150,../../../Scenario6/unit1/camera_data/image765_20_21_24.jpg,4,6
151,../../../Scenario6/unit1/camera_data/image766_20_21_24.jpg,4,6
152,../../../Scenario6/unit1/camera_data/image767_20_21_24.jpg,3,6
153,../../../Scenario6/unit1/camera_data/image768_20_21_25.jpg,3,4
154,../../../Scenario6/unit1/camera_data/image769_20_21_25.jpg,3,4
155,../../../Scenario6/unit1/camera_data/image770_20_21_25.jpg,2,4
156,../../../Scenario6/unit1/camera_data/image771_20_21_25.jpg,3,4
157,../../../Scenario6/unit1/camera_data/image772_20_21_25.jpg,3,4
158,../../../Scenario6/unit1/camera_data/image773_20_21_25.jpg,2,4
159,../../../Scenario6/unit1/camera_data/image774_20_21_25.jpg,2,3
160,../../../Scenario6/unit1/camera_data/image1338_20_22_37.jpg,31,60
161,../../../Scenario6/unit1/camera_data/image1339_20_22_37.jpg,30,59
162,../../../Scenario6/unit1/camera_data/image1340_20_22_37.jpg,30,59
163,../../../Scenario6/unit1/camera_data/image1341_20_22_37.jpg,30,59
164,../../../Scenario6/unit1/camera_data/image1342_20_22_38.jpg,29,57
165,../../../Scenario6/unit1/camera_data/image1343_20_22_38.jpg,29,57
166,../../../Scenario6/unit1/camera_data/image1344_20_22_38.jpg,30,58
167,../../../Scenario6/unit1/camera_data/image1345_20_22_38.jpg,29,57
168,../../../Scenario6/unit1/camera_data/image1346_20_22_38.jpg,29,57
169,../../../Scenario6/unit1/camera_data/image1347_20_22_38.jpg,29,57
170,../../../Scenario6/unit1/camera_data/image1348_20_22_38.jpg,28,55
171,../../../Scenario6/unit1/camera_data/image1349_20_22_39.jpg,28,54
172,../../../Scenario6/unit1/camera_data/image1350_20_22_39.jpg,27,53
173,../../../Scenario6/unit1/camera_data/image1351_20_22_39.jpg,27,53
174,../../../Scenario6/unit1/camera_data/image1352_20_22_39.jpg,27,53
175,../../../Scenario6/unit1/camera_data/image1353_20_22_39.jpg,27,52
176,../../../Scenario6/unit1/camera_data/image1354_20_22_39.jpg,26,51
177,../../../Scenario6/unit1/camera_data/image1355_20_22_39.jpg,26,51
178,../../../Scenario6/unit1/camera_data/image1356_20_22_39.jpg,26,51
179,../../../Scenario6/unit1/camera_data/image1357_20_22_40.jpg,26,51
180,../../../Scenario6/unit1/camera_data/image1358_20_22_40.jpg,26,51
181,../../../Scenario6/unit1/camera_data/image1359_20_22_40.jpg,25,50
182,../../../Scenario6/unit1/camera_data/image1360_20_22_40.jpg,25,50
183,../../../Scenario6/unit1/camera_data/image1361_20_22_40.jpg,25,49
184,../../../Scenario6/unit1/camera_data/image1362_20_22_40.jpg,25,49
185,../../../Scenario6/unit1/camera_data/image1363_20_22_40.jpg,24,47
186,../../../Scenario6/unit1/camera_data/image1364_20_22_40.jpg,24,47
187,../../../Scenario6/unit1/camera_data/image1365_20_22_41.jpg,23,46
188,../../../Scenario6/unit1/camera_data/image1366_20_22_41.jpg,24,46
189,../../../Scenario6/unit1/camera_data/image1367_20_22_41.jpg,23,45
190,../../../Scenario6/unit1/camera_data/image1368_20_22_41.jpg,23,45
191,../../../Scenario6/unit1/camera_data/image1369_20_22_41.jpg,23,45
192,../../../Scenario6/unit1/camera_data/image1370_20_22_41.jpg,23,44
193,../../../Scenario6/unit1/camera_data/image1371_20_22_41.jpg,22,43
194,../../../Scenario6/unit1/camera_data/image1372_20_22_42.jpg,22,42
195,../../../Scenario6/unit1/camera_data/image1373_20_22_42.jpg,21,42
196,../../../Scenario6/unit1/camera_data/image1374_20_22_42.jpg,21,41
197,../../../Scenario6/unit1/camera_data/image1375_20_22_42.jpg,20,40
198,../../../Scenario6/unit1/camera_data/image1376_20_22_42.jpg,20,39
199,../../../Scenario6/unit1/camera_data/image1377_20_22_42.jpg,20,39
200,../../../Scenario6/unit1/camera_data/image1378_20_22_42.jpg,20,38
201,../../../Scenario6/unit1/camera_data/image1379_20_22_42.jpg,20,38
202,../../../Scenario6/unit1/camera_data/image1380_20_22_43.jpg,19,38
203,../../../Scenario6/unit1/camera_data/image1381_20_22_43.jpg,19,38
204,../../../Scenario6/unit1/camera_data/image1382_20_22_43.jpg,19,37
205,../../../Scenario6/unit1/camera_data/image1383_20_22_43.jpg,19,37
206,../../../Scenario6/unit1/camera_data/image1384_20_22_43.jpg,18,36
207,../../../Scenario6/unit1/camera_data/image1385_20_22_43.jpg,18,35
208,../../../Scenario6/unit1/camera_data/image1386_20_22_43.jpg,18,34
209,../../../Scenario6/unit1/camera_data/image1387_20_22_43.jpg,17,34
210,../../../Scenario6/unit1/camera_data/image1388_20_22_44.jpg,17,34
211,../../../Scenario6/unit1/camera_data/image1389_20_22_44.jpg,17,33
212,../../../Scenario6/unit1/camera_data/image1390_20_22_44.jpg,17,32
213,../../../Scenario6/unit1/camera_data/image1391_20_22_44.jpg,16,32
214,../../../Scenario6/unit1/camera_data/image1392_20_22_44.jpg,16,32
215,../../../Scenario6/unit1/camera_data/image1393_20_22_44.jpg,15,30
216,../../../Scenario6/unit1/camera_data/image1394_20_22_44.jpg,15,29
217,../../../Scenario6/unit1/camera_data/image1395_20_22_44.jpg,15,29
218,../../../Scenario6/unit1/camera_data/image1396_20_22_45.jpg,15,28
219,../../../Scenario6/unit1/camera_data/image1397_20_22_45.jpg,14,28
220,../../../Scenario6/unit1/camera_data/image1398_20_22_45.jpg,15,28
221,../../../Scenario6/unit1/camera_data/image1399_20_22_45.jpg,14,27
222,../../../Scenario6/unit1/camera_data/image1400_20_22_45.jpg,14,27
223,../../../Scenario6/unit1/camera_data/image1401_20_22_45.jpg,14,26
224,../../../Scenario6/unit1/camera_data/image1402_20_22_45.jpg,13,25
225,../../../Scenario6/unit1/camera_data/image1403_20_22_45.jpg,13,26
226,../../../Scenario6/unit1/camera_data/image1404_20_22_46.jpg,13,25
227,../../../Scenario6/unit1/camera_data/image1405_20_22_46.jpg,12,23
228,../../../Scenario6/unit1/camera_data/image1406_20_22_46.jpg,12,24
229,../../../Scenario6/unit1/camera_data/image1407_20_22_46.jpg,12,22
230,../../../Scenario6/unit1/camera_data/image1408_20_22_46.jpg,11,22
231,../../../Scenario6/unit1/camera_data/image1409_20_22_46.jpg,12,22
232,../../../Scenario6/unit1/camera_data/image1410_20_22_46.jpg,11,22
233,../../../Scenario6/unit1/camera_data/image1411_20_22_46.jpg,11,21
234,../../../Scenario6/unit1/camera_data/image1412_20_22_47.jpg,11,20
235,../../../Scenario6/unit1/camera_data/image1413_20_22_47.jpg,11,20
236,../../../Scenario6/unit1/camera_data/image1414_20_22_47.jpg,10,20
237,../../../Scenario6/unit1/camera_data/image1415_20_22_47.jpg,10,20
238,../../../Scenario6/unit1/camera_data/image1416_20_22_47.jpg,10,19
239,../../../Scenario6/unit1/camera_data/image1417_20_22_47.jpg,10,19
240,../../../Scenario6/unit1/camera_data/image1418_20_22_47.jpg,10,18
241,../../../Scenario6/unit1/camera_data/image1419_20_22_47.jpg,9,17
242,../../../Scenario6/unit1/camera_data/image1420_20_22_48.jpg,9,17
243,../../../Scenario6/unit1/camera_data/image1421_20_22_48.jpg,9,17
244,../../../Scenario6/unit1/camera_data/image1422_20_22_48.jpg,9,17
245,../../../Scenario6/unit1/camera_data/image1423_20_22_48.jpg,9,17
246,../../../Scenario6/unit1/camera_data/image1424_20_22_48.jpg,8,15
247,../../../Scenario6/unit1/camera_data/image1425_20_22_48.jpg,8,16
248,../../../Scenario6/unit1/camera_data/image1426_20_22_48.jpg,8,15
249,../../../Scenario6/unit1/camera_data/image1427_20_22_48.jpg,8,14
250,../../../Scenario6/unit1/camera_data/image1428_20_22_49.jpg,8,14
251,../../../Scenario6/unit1/camera_data/image1429_20_22_49.jpg,8,14
252,../../../Scenario6/unit1/camera_data/image1430_20_22_49.jpg,7,14
253,../../../Scenario6/unit1/camera_data/image1431_20_22_49.jpg,7,14
254,../../../Scenario6/unit1/camera_data/image1432_20_22_49.jpg,7,12
255,../../../Scenario6/unit1/camera_data/image1433_20_22_49.jpg,7,13
256,../../../Scenario6/unit1/camera_data/image1434_20_22_49.jpg,7,13
257,../../../Scenario6/unit1/camera_data/image1435_20_22_49.jpg,6,11
258,../../../Scenario6/unit1/camera_data/image1436_20_22_50.jpg,6,11
259,../../../Scenario6/unit1/camera_data/image1437_20_22_50.jpg,7,12
260,../../../Scenario6/unit1/camera_data/image1438_20_22_50.jpg,5,10
261,../../../Scenario6/unit1/camera_data/image1439_20_22_50.jpg,6,10
262,../../../Scenario6/unit1/camera_data/image1440_20_22_50.jpg,6,11
263,../../../Scenario6/unit1/camera_data/image1441_20_22_50.jpg,6,8
264,../../../Scenario6/unit1/camera_data/image1442_20_22_50.jpg,6,11
265,../../../Scenario6/unit1/camera_data/image1443_20_22_50.jpg,6,11
266,../../../Scenario6/unit1/camera_data/image1444_20_22_51.jpg,5,9
267,../../../Scenario6/unit1/camera_data/image1445_20_22_51.jpg,6,11
268,../../../Scenario6/unit1/camera_data/image1446_20_22_51.jpg,5,8
269,../../../Scenario6/unit1/camera_data/image1447_20_22_51.jpg,5,8
270,../../../Scenario6/unit1/camera_data/image1448_20_22_51.jpg,4,7
271,../../../Scenario6/unit1/camera_data/image1449_20_22_51.jpg,5,9
272,../../../Scenario6/unit1/camera_data/image1450_20_22_51.jpg,4,8
273,../../../Scenario6/unit1/camera_data/image1451_20_22_52.jpg,4,8
274,../../../Scenario6/unit1/camera_data/image1452_20_22_52.jpg,4,7
275,../../../Scenario6/unit1/camera_data/image1453_20_22_52.jpg,3,8
276,../../../Scenario6/unit1/camera_data/image1454_20_22_52.jpg,4,6
277,../../../Scenario6/unit1/camera_data/image1455_20_22_52.jpg,4,7
278,../../../Scenario6/unit1/camera_data/image1456_20_22_52.jpg,5,9
279,../../../Scenario6/unit1/camera_data/image1457_20_22_52.jpg,3,6
280,../../../Scenario6/unit1/camera_data/image1458_20_22_52.jpg,4,6
281,../../../Scenario6/unit1/camera_data/image1459_20_22_53.jpg,4,4
282,../../../Scenario6/unit1/camera_data/image1460_20_22_53.jpg,4,7
283,../../../Scenario6/unit1/camera_data/image1461_20_22_53.jpg,3,4
284,../../../Scenario6/unit1/camera_data/image1462_20_22_53.jpg,3,4
285,../../../Scenario6/unit1/camera_data/image1463_20_22_53.jpg,2,6
286,../../../Scenario6/unit1/camera_data/image1464_20_22_53.jpg,4,4
287,../../../Scenario6/unit1/camera_data/image1465_20_22_53.jpg,3,4
288,../../../Scenario6/unit1/camera_data/image1749_20_23_29.jpg,10,18
289,../../../Scenario6/unit1/camera_data/image1750_20_23_29.jpg,10,19
290,../../../Scenario6/unit1/camera_data/image1751_20_23_29.jpg,10,20
291,../../../Scenario6/unit1/camera_data/image1752_20_23_30.jpg,11,20
292,../../../Scenario6/unit1/camera_data/image1753_20_23_30.jpg,11,22
293,../../../Scenario6/unit1/camera_data/image1754_20_23_30.jpg,11,21
294,../../../Scenario6/unit1/camera_data/image1755_20_23_30.jpg,12,23
295,../../../Scenario6/unit1/camera_data/image1756_20_23_30.jpg,12,23
296,../../../Scenario6/unit1/camera_data/image1757_20_23_30.jpg,13,25
297,../../../Scenario6/unit1/camera_data/image1758_20_23_30.jpg,13,26
298,../../../Scenario6/unit1/camera_data/image1759_20_23_30.jpg,14,27
299,../../../Scenario6/unit1/camera_data/image1760_20_23_31.jpg,14,27
300,../../../Scenario6/unit1/camera_data/image1761_20_23_31.jpg,15,28
301,../../../Scenario6/unit1/camera_data/image1762_20_23_31.jpg,15,29
302,../../../Scenario6/unit1/camera_data/image1763_20_23_31.jpg,15,30
303,../../../Scenario6/unit1/camera_data/image1764_20_23_31.jpg,16,32
304,../../../Scenario6/unit1/camera_data/image1765_20_23_31.jpg,16,31
305,../../../Scenario6/unit1/camera_data/image1766_20_23_31.jpg,17,34
306,../../../Scenario6/unit1/camera_data/image1767_20_23_31.jpg,17,32
307,../../../Scenario6/unit1/camera_data/image1768_20_23_32.jpg,18,35
308,../../../Scenario6/unit1/camera_data/image1769_20_23_32.jpg,19,36
309,../../../Scenario6/unit1/camera_data/image1770_20_23_32.jpg,19,37
310,../../../Scenario6/unit1/camera_data/image1771_20_23_32.jpg,19,37
311,../../../Scenario6/unit1/camera_data/image1772_20_23_32.jpg,20,39
312,../../../Scenario6/unit1/camera_data/image1773_20_23_32.jpg,20,39
313,../../../Scenario6/unit1/camera_data/image1774_20_23_32.jpg,21,41
314,../../../Scenario6/unit1/camera_data/image1775_20_23_32.jpg,22,42
315,../../../Scenario6/unit1/camera_data/image1776_20_23_33.jpg,22,42
316,../../../Scenario6/unit1/camera_data/image1777_20_23_33.jpg,22,42
317,../../../Scenario6/unit1/camera_data/image1778_20_23_33.jpg,22,44
318,../../../Scenario6/unit1/camera_data/image1779_20_23_33.jpg,23,46
319,../../../Scenario6/unit1/camera_data/image1780_20_23_33.jpg,24,47
320,../../../Scenario6/unit1/camera_data/image1781_20_23_33.jpg,24,48
321,../../../Scenario6/unit1/camera_data/image1782_20_23_33.jpg,25,49
322,../../../Scenario6/unit1/camera_data/image1783_20_23_33.jpg,26,50
323,../../../Scenario6/unit1/camera_data/image1785_20_23_34.jpg,26,51
324,../../../Scenario6/unit1/camera_data/image1786_20_23_34.jpg,26,51
325,../../../Scenario6/unit1/camera_data/image1787_20_23_34.jpg,26,51
326,../../../Scenario6/unit1/camera_data/image1788_20_23_34.jpg,28,54
327,../../../Scenario6/unit1/camera_data/image1789_20_23_34.jpg,28,55
328,../../../Scenario6/unit1/camera_data/image1790_20_23_34.jpg,29,56
329,../../../Scenario6/unit1/camera_data/image1791_20_23_34.jpg,29,57
330,../../../Scenario6/unit1/camera_data/image1792_20_23_35.jpg,29,57
331,../../../Scenario6/unit1/camera_data/image1793_20_23_35.jpg,30,59
332,../../../Scenario6/unit1/camera_data/image1794_20_23_35.jpg,30,60
333,../../../Scenario6/unit1/camera_data/image1795_20_23_35.jpg,30,60
334,../../../Scenario6/unit1/camera_data/image2076_20_24_11.jpg,8,14
335,../../../Scenario6/unit1/camera_data/image2077_20_24_11.jpg,8,14
336,../../../Scenario6/unit1/camera_data/image2078_20_24_11.jpg,7,14
337,../../../Scenario6/unit1/camera_data/image2079_20_24_11.jpg,7,13
338,../../../Scenario6/unit1/camera_data/image2080_20_24_11.jpg,7,12
339,../../../Scenario6/unit1/camera_data/image2081_20_24_11.jpg,6,11
340,../../../Scenario6/unit1/camera_data/image2082_20_24_12.jpg,6,10
341,../../../Scenario6/unit1/camera_data/image2083_20_24_12.jpg,6,10
342,../../../Scenario6/unit1/camera_data/image2084_20_24_12.jpg,6,11
343,../../../Scenario6/unit1/camera_data/image2085_20_24_12.jpg,6,11
344,../../../Scenario6/unit1/camera_data/image2086_20_24_12.jpg,5,10
345,../../../Scenario6/unit1/camera_data/image2087_20_24_12.jpg,5,9
346,../../../Scenario6/unit1/camera_data/image2088_20_24_12.jpg,5,9
347,../../../Scenario6/unit1/camera_data/image2089_20_24_12.jpg,5,8
348,../../../Scenario6/unit1/camera_data/image2090_20_24_13.jpg,4,7
349,../../../Scenario6/unit1/camera_data/image2091_20_24_13.jpg,5,8
350,../../../Scenario6/unit1/camera_data/image2092_20_24_13.jpg,5,9
351,../../../Scenario6/unit1/camera_data/image2093_20_24_13.jpg,4,6
352,../../../Scenario6/unit1/camera_data/image2094_20_24_13.jpg,4,6
353,../../../Scenario6/unit1/camera_data/image2095_20_24_13.jpg,4,7
354,../../../Scenario6/unit1/camera_data/image2096_20_24_13.jpg,3,6
355,../../../Scenario6/unit1/camera_data/image2097_20_24_13.jpg,4,7
356,../../../Scenario6/unit1/camera_data/image2098_20_24_14.jpg,4,7
357,../../../Scenario6/unit1/camera_data/image2099_20_24_14.jpg,2,4
358,../../../Scenario6/unit1/camera_data/image2465_20_25_01.jpg,3,4
359,../../../Scenario6/unit1/camera_data/image2466_20_25_01.jpg,3,4
360,../../../Scenario6/unit1/camera_data/image2467_20_25_01.jpg,3,6
361,../../../Scenario6/unit1/camera_data/image2468_20_25_01.jpg,4,7
362,../../../Scenario6/unit1/camera_data/image2469_20_25_01.jpg,4,8
363,../../../Scenario6/unit1/camera_data/image2470_20_25_01.jpg,5,9
364,../../../Scenario6/unit1/camera_data/image2471_20_25_01.jpg,4,6
365,../../../Scenario6/unit1/camera_data/image2472_20_25_01.jpg,5,8
366,../../../Scenario6/unit1/camera_data/image2473_20_25_02.jpg,5,8
367,../../../Scenario6/unit1/camera_data/image2474_20_25_02.jpg,5,8
368,../../../Scenario6/unit1/camera_data/image2475_20_25_02.jpg,6,11
369,../../../Scenario6/unit1/camera_data/image2476_20_25_02.jpg,6,10
370,../../../Scenario6/unit1/camera_data/image2477_20_25_02.jpg,6,11
371,../../../Scenario6/unit1/camera_data/image2478_20_25_02.jpg,6,10
